# === Voice data start ===
[199.15, 318.23, 254.71, 250.93, 227.81, 211.78, 141.10, 311.02, 188.32, 145.15, 115.25, 89.12, 37.87, 38.96, 11.95, 12.89, 4.47, 5.68, 4.07, 5.51, 2.52, 2.84, 3.93, 3.99, 3.22, 1.76, 4.00, 2.26, 2.94, 3.45, 3.16, 3.23, ],
[156.13, 276.76, 219.48, 214.79, 199.20, 155.31, 159.46, 343.17, 191.78, 149.12, 119.29, 80.28, 63.58, 43.27, 20.94, 13.63, 8.69, 5.30, 6.12, 4.21, 8.25, 2.79, 1.92, 2.01, 2.28, 2.31, 3.37, 2.72, 2.91, 2.29, 5.32, 3.02, ],
[187.64, 296.74, 242.57, 206.76, 201.47, 173.19, 151.60, 295.71, 197.32, 163.68, 108.78, 96.44, 40.21, 47.39, 14.89, 13.69, 7.76, 5.88, 5.38, 3.82, 3.59, 2.99, 2.97, 1.94, 2.06, 2.57, 2.14, 3.47, 3.28, 3.08, 2.97, 4.05, ],
[155.50, 277.86, 207.60, 211.28, 180.79, 145.14, 151.24, 325.00, 193.63, 155.90, 118.66, 79.81, 61.53, 44.08, 22.19, 12.62, 7.60, 7.93, 6.69, 3.34, 3.76, 3.13, 2.72, 5.11, 2.64, 2.70, 4.12, 3.46, 3.12, 2.66, 3.41, 3.38, ],
[151.08, 280.42, 219.48, 226.12, 200.47, 146.49, 155.88, 340.91, 204.46, 161.04, 121.22, 81.06, 62.35, 44.52, 21.23, 13.24, 7.30, 5.02, 4.45, 4.01, 6.31, 3.30, 1.75, 3.75, 4.04, 1.97, 2.37, 2.28, 2.94, 2.63, 5.83, 3.87, ],
[181.69, 312.48, 244.63, 233.06, 215.41, 170.43, 148.15, 308.75, 203.50, 162.00, 110.11, 97.23, 41.01, 48.45, 15.84, 13.96, 6.56, 3.75, 2.94, 4.10, 4.33, 5.06, 3.27, 3.49, 3.22, 1.98, 2.51, 2.35, 2.75, 2.54, 7.25, 3.36, ],
[190.02, 304.58, 235.82, 228.96, 221.64, 194.28, 126.50, 277.67, 183.98, 141.22, 112.17, 91.05, 38.34, 40.60, 12.06, 13.35, 4.90, 5.35, 4.49, 4.31, 3.39, 7.88, 3.05, 2.03, 4.26, 5.87, 4.19, 3.24, 4.15, 2.49, 5.97, 3.61, ],
[179.97, 312.57, 243.16, 217.24, 208.07, 175.98, 153.96, 311.52, 205.93, 160.07, 108.91, 94.80, 38.99, 46.03, 14.88, 12.61, 5.74, 3.50, 3.23, 4.02, 4.14, 4.16, 2.39, 2.15, 3.89, 2.98, 5.29, 3.27, 2.75, 2.70, 4.22, 5.10, ],
[186.77, 312.04, 254.92, 220.05, 197.30, 166.93, 131.52, 293.96, 224.69, 162.01, 97.35, 97.65, 39.97, 48.89, 23.20, 13.90, 12.31, 11.49, 5.12, 5.24, 3.81, 4.94, 2.86, 2.50, 2.80, 2.97, 3.48, 2.59, 3.93, 3.89, 2.79, 3.39, ],
[151.35, 278.70, 266.71, 242.27, 233.27, 158.47, 155.28, 356.35, 243.84, 159.29, 103.02, 80.59, 79.91, 46.39, 18.46, 13.30, 10.90, 5.06, 6.59, 4.72, 4.45, 4.12, 2.71, 2.00, 3.12, 5.74, 4.68, 4.98, 2.86, 2.65, 2.84, 4.16, ],
[153.52, 284.89, 267.97, 210.21, 205.12, 145.39, 138.75, 310.00, 223.77, 153.71, 102.24, 79.56, 79.73, 44.40, 18.92, 12.21, 11.59, 6.89, 7.01, 6.08, 3.83, 3.41, 3.65, 2.74, 3.19, 2.21, 2.74, 2.91, 4.40, 5.17, 3.13, 4.21, ],
[179.23, 301.64, 265.59, 218.78, 195.55, 179.11, 143.82, 302.05, 214.19, 157.29, 91.76, 98.14, 69.98, 47.76, 23.13, 13.14, 11.11, 6.18, 4.30, 5.41, 3.82, 3.80, 1.67, 2.03, 2.17, 4.69, 7.19, 3.14, 3.79, 3.52, 4.44, 3.14, ],
[152.52, 283.43, 254.35, 226.23, 216.13, 151.19, 149.54, 326.04, 235.08, 158.95, 104.36, 80.60, 78.99, 44.94, 19.41, 12.54, 10.57, 5.46, 6.89, 2.88, 3.34, 3.28, 4.59, 2.32, 2.36, 2.37, 2.18, 2.72, 2.88, 7.08, 4.29, 3.34, ],
# === Voice data end ===
